Name,Year,Lat,SST,Shear,Humidity,Pressure,Type
SOUDELOR,2015,13.6,27.320220947265625,11.534790992736816,64.40703582763672,1016.8781127929688,Real Observation
MOLAVE,2015,26.0,25.531158447265625,10.898026466369629,77.26751708984375,1019.5381469726562,Real Observation
GONI,2015,13.0,27.631744384765625,9.696441650390625,67.93145751953125,1016.2731323242188,Real Observation
ATSANI,2015,14.8,27.149322509765625,11.376886367797852,67.2978744506836,1017.7506103515625,Real Observation
KILO,2015,18.3,26.840728759765625,10.86792278289795,56.26363754272461,1020.30810546875,Real Observation
ETAU,2015,23.9,25.817291259765625,8.537179946899414,74.78504180908203,1021.8856201171875,Real Observation
VAMCO,2015,15.0,24.996002197265625,10.954869270324707,83.41741943359375,1019.5331420898438,Real Observation
KROVANH,2015,18.1,27.489166259765625,8.566618919372559,65.292724609375,1018.8656005859375,Real Observation
DUJUAN,2015,17.4,27.894439697265625,6.906888961791992,72.31465911865234,1019.068115234375,Real Observation
MUJIGAE,2015,16.6,27.361236572265625,7.879305362701416,77.57235717773438,1017.4481201171875,Real Observation
CHOI-WAN,2015,19.1,26.910064697265625,10.603482246398926,56.59749984741211,1020.8881225585938,Real Observation
KOPPU,2015,15.9,28.051666259765625,7.585050582885742,74.80877685546875,1018.22314453125,Real Observation
CHAMPI,2015,14.6,27.427642822265625,11.215361595153809,62.16242980957031,1017.2431030273438,Real Observation
UNNAMED,2015,30.3,20.841705322265625,9.967535018920898,56.14158630371094,1025.5706787109375,Real Observation
IN-FA,2015,4.4,29.126861572265625,9.746989250183105,73.38174438476562,1011.6956176757812,Real Observation
MELOR,2015,9.7,28.414947509765625,9.526559829711914,76.69363403320312,1014.3856201171875,Real Observation
NEPARTAK,2016,10.1,28.031158447265625,10.200835227966309,74.47500610351562,1014.80810546875,Real Observation
LUPIT,2016,27.5,23.817291259765625,10.617199897766113,64.35433959960938,1022.423095703125,Real Observation
MIRINAE,2016,18.4,24.487213134765625,12.579017639160156,79.70877075195312,1022.8156127929688,Real Observation
NIDA,2016,13.9,28.367095947265625,10.88322925567627,74.04963684082031,1016.72314453125,Real Observation
OMAIS,2016,19.2,27.590728759765625,6.947144508361816,63.427120208740234,1019.62060546875,Real Observation
CONSON,2016,17.0,26.854400634765625,11.39348030090332,59.91362762451172,1019.4806518554688,Real Observation
CHANTHU,2016,21.4,27.209869384765625,1.7441555261611938,63.26598358154297,1020.7081298828125,Real Observation
DIANMU,2016,20.5,,5.5676469802856445,,1024.70556640625,Real Observation
MINDULLE,2016,15.6,27.884674072265625,8.283434867858887,73.40097045898438,1017.9056396484375,Real Observation
LIONROCK,2016,27.1,22.882720947265625,9.118159294128418,58.320098876953125,1023.9981079101562,Real Observation
KOMPASU,2016,34.4,22.000885009765625,6.86232328414917,59.26331329345703,1019.7256469726562,Real Observation
UNNAMED,2016,13.7,28.089752197265625,9.270237922668457,66.62694549560547,1017.0531005859375,Real Observation
NAMTHEUN,2016,23.1,24.230377197265625,10.38666820526123,58.11620330810547,1026.2930908203125,Real Observation
MERANTI,2016,14.5,27.921783447265625,8.45632266998291,74.0091781616211,1017.3331298828125,Real Observation
UNNAMED,2016,35.5,21.543853759765625,11.503125190734863,82.21636962890625,1017.5631103515625,Real Observation
MALAKAS,2016,12.9,27.915924072265625,8.343803405761719,70.50301361083984,1016.4056396484375,Real Observation
MEGI,2016,16.4,27.923736572265625,7.584731578826904,75.5105209350586,1018.5106201171875,Real Observation
CHABA,2016,13.9,27.981353759765625,7.9746479988098145,71.85562133789062,1017.0081176757812,Real Observation
SONGDA,2016,20.3,27.127838134765625,8.76077651977539,68.04247283935547,1020.7081298828125,Real Observation
AERE,2016,20.5,25.192291259765625,14.191771507263184,69.14315032958984,1024.28564453125,Real Observation
SARIKA,2016,13.8,28.481353759765625,11.357656478881836,75.87153625488281,1016.2581176757812,Real Observation
HAIMA,2016,8.9,28.304595947265625,10.388856887817383,76.12471771240234,1013.9131469726562,Real Observation
MEARI,2016,13.8,28.005767822265625,9.076461791992188,77.57762145996094,1016.923095703125,Real Observation
MA-ON,2016,15.6,27.091705322265625,11.469093322753906,71.09234619140625,1018.203125,Real Observation
TOKAGE,2016,10.7,,4.651411056518555,,1014.8206176757812,Real Observation
NOCK-TEN,2016,6.9,28.594635009765625,9.834195137023926,78.63816833496094,1012.8556518554688,Real Observation
MUIFA,2017,13.0,28.330963134765625,9.054468154907227,72.46525573730469,1016.328125,Real Observation
MERBOK,2017,17.3,24.815338134765625,12.870916366577148,85.69551086425781,1019.8356323242188,Real Observation
NANMADOL,2017,20.6,25.631744384765625,13.546243667602539,70.74696350097656,1023.1456298828125,Real Observation
TALAS,2017,17.5,24.985260009765625,11.7911958694458,79.26351165771484,1021.84814453125,Real Observation
NORU,2017,28.1,22.829010009765625,11.364913940429688,62.29074478149414,1022.72314453125,Real Observation
KULAP,2017,26.6,23.998931884765625,5.528604507446289,48.4583625793457,1026.565673828125,Real Observation
SONCA,2017,17.6,24.908111572265625,12.436715126037598,80.00164794921875,1021.7681274414062,Real Observation
ROKE,2017,21.2,24.582916259765625,10.058417320251465,66.74362182617188,1025.5531005859375,Real Observation
NESAT,2017,14.8,28.545806884765625,11.227378845214844,77.1463851928711,1017.108154296875,Real Observation
